,id,group,description,score,value
1607,PU.E1.7,2,estrategia transversal cuidado ambiental y atención al cambio climático: implementar mecanismos de coordinación interinstitucional donde se procure el acceso a un ambiente sano para el presente y las poblaciones futuras.,10.0,población
1608,PU.E1.7,2,estrategia transversal cuidado ambiental y atención al cambio climático: implementar mecanismos de coordinación interinstitucional donde se procure el acceso a un ambiente sano para el presente y las poblaciones futuras.,7.4,ambiente
1609,PU.E1.7,2,estrategia transversal cuidado ambiental y atención al cambio climático: implementar mecanismos de coordinación interinstitucional donde se procure el acceso a un ambiente sano para el presente y las poblaciones futuras.,7.0,estrategia
1610,PU.E2.1,2,"estrategia 1: impulsar las cadenas productivas agrícolas, pecuarias, acuícolas y apícolas para fortalecer la productividad.",34.2,acuícolas
1611,PU.E2.1,2,"estrategia 1: impulsar las cadenas productivas agrícolas, pecuarias, acuícolas y apícolas para fortalecer la productividad.",28.29,productividad
1612,PU.E2.1,2,"estrategia 1: impulsar las cadenas productivas agrícolas, pecuarias, acuícolas y apícolas para fortalecer la productividad.",19.2,estrategia
1613,PU.E2.1,2,"estrategia 1: impulsar las cadenas productivas agrícolas, pecuarias, acuícolas y apícolas para fortalecer la productividad.",11.5,agrícola
1614,PU.E2.2,2,estrategia 2: fortalecer canales de comercialización que propicie la integración de cadenas de valor estratégico.,29.0,comercialización
1615,PU.E2.2,2,estrategia 2: fortalecer canales de comercialización que propicie la integración de cadenas de valor estratégico.,24.0,integración
1616,PU.E2.2,2,estrategia 2: fortalecer canales de comercialización que propicie la integración de cadenas de valor estratégico.,21.5,cadena de valor
1617,PU.E2.2,2,estrategia 2: fortalecer canales de comercialización que propicie la integración de cadenas de valor estratégico.,8.8,estratégico
1618,PU.E2.2,2,estrategia 2: fortalecer canales de comercialización que propicie la integración de cadenas de valor estratégico.,8.5,canal
1619,PU.E2.2,2,estrategia 2: fortalecer canales de comercialización que propicie la integración de cadenas de valor estratégico.,7.9,estrategia
1620,PU.E2.3,2,estrategia 3: fortalecer la gestión de conocimiento en el desarrollo rural para el mejoramiento de capacidades.,32.5,gestión
1621,PU.E2.3,2,estrategia 3: fortalecer la gestión de conocimiento en el desarrollo rural para el mejoramiento de capacidades.,19.5,mejoramiento
1622,PU.E2.3,2,estrategia 3: fortalecer la gestión de conocimiento en el desarrollo rural para el mejoramiento de capacidades.,16.2,estrategia
1623,PU.E2.3,2,estrategia 3: fortalecer la gestión de conocimiento en el desarrollo rural para el mejoramiento de capacidades.,15.5,conocimiento
1624,PU.E2.3,2,estrategia 3: fortalecer la gestión de conocimiento en el desarrollo rural para el mejoramiento de capacidades.,8.0,capacidad
1625,PU.E2.3,2,estrategia 3: fortalecer la gestión de conocimiento en el desarrollo rural para el mejoramiento de capacidades.,6.69,desarrollo
1626,PU.E2.4,2,estrategia 4: impulsar la capitalización del campo a fin de transitar hacia un desarrollo rural sostenible.,57.29,capitalización
1627,PU.E2.4,2,estrategia 4: impulsar la capitalización del campo a fin de transitar hacia un desarrollo rural sostenible.,30.7,estrategia
1628,PU.E2.4,2,estrategia 4: impulsar la capitalización del campo a fin de transitar hacia un desarrollo rural sostenible.,11.89,campo
1629,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,27.6,tecnología
1630,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,25.6,infraestructura
1631,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,14.1,región
1632,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,10.0,estrategia
1633,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,8.6,estado
1634,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,7.0,desarrollo
1635,PU.E2.5,2,estrategia transversal infraestructura: fortalecer la infraestructura y tecnología en el campo poblano para el desarrollo productivo en las regiones del estado.,4.69,poblano
1636,PU.E2.6,2,estrategia transversal pueblos originarios: instrumentar mecanismos que fortalezcan la participación de los pueblos indígenas en las actividades productivas.,23.2,participación
1637,PU.E2.6,2,estrategia transversal pueblos originarios: instrumentar mecanismos que fortalezcan la participación de los pueblos indígenas en las actividades productivas.,21.39,pueblo indígena
1638,PU.E2.6,2,estrategia transversal pueblos originarios: instrumentar mecanismos que fortalezcan la participación de los pueblos indígenas en las actividades productivas.,19.89,mecanismo
1639,PU.E2.6,2,estrategia transversal pueblos originarios: instrumentar mecanismos que fortalezcan la participación de los pueblos indígenas en las actividades productivas.,15.3,actividad productiva
1640,PU.E2.6,2,estrategia transversal pueblos originarios: instrumentar mecanismos que fortalezcan la participación de los pueblos indígenas en las actividades productivas.,9.89,estrategia
1641,PU.E2.6,2,estrategia transversal pueblos originarios: instrumentar mecanismos que fortalezcan la participación de los pueblos indígenas en las actividades productivas.,9.0,pueblo
1642,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,17.29,participación
1643,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,14.8,liderazgo
1644,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,13.69,brecha
1645,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,13.69,igualdad sustantiva
1646,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,9.89,género
1647,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,9.5,indígena
1648,PU.E2.7,2,estrategia transversal igualdad sustantiva: fortalecer la participación y liderazgo de las mujeres rurales e indígenas para reducir las brechas de género en el campo poblano desde la interseccionalidad.,8.8,mujer
1649,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,26.1,cambio climático
1650,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,15.5,adaptación
1651,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,13.69,atención
1652,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,13.19,contaminación ambiental
1653,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,10.39,mecanismo
1654,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,6.4,medio
1655,PU.E2.8,2,estrategia transversal cuidado ambiental y atención al cambio climático: promover mecanismos de adaptación en el medio rural para mitigar los impactos negativos del cambio climático y de la contaminación ambiental.,6.4,impacto
1656,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",20.5,atracción
1657,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",19.0,inversión
1658,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",16.5,encadenamiento
1659,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",12.39,generación
1660,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",11.89,empleo
1661,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",9.89,estrategia
1662,PU.E3.1,2,"estrategia 1: fomentar encadenamientos productivos y la atracción de inversiones para la generación de empleos, el desarrollo integral y regional.",7.4,desarrollo
1663,PU.E3.2,2,estrategia 2: fortalecer el trabajo digno para impulsar la productividad y el bienestar,32.09,bienestar
1664,PU.E3.2,2,estrategia 2: fortalecer el trabajo digno para impulsar la productividad y el bienestar,31.7,productividad
1665,PU.E3.2,2,estrategia 2: fortalecer el trabajo digno para impulsar la productividad y el bienestar,17.39,trabajo
1666,PU.E3.2,2,estrategia 2: fortalecer el trabajo digno para impulsar la productividad y el bienestar,16.89,estrategia
1667,PU.E3.3,2,estrategia transversal infraestructura: mejorar los sistemas de transporte e infraestructura carretera y productiva que fomenten el desarrollo económico con un enfoque sostenible.,24.7,infraestructura
1668,PU.E3.3,2,estrategia transversal infraestructura: mejorar los sistemas de transporte e infraestructura carretera y productiva que fomenten el desarrollo económico con un enfoque sostenible.,23.7,desarrollo económico
1669,PU.E3.3,2,estrategia transversal infraestructura: mejorar los sistemas de transporte e infraestructura carretera y productiva que fomenten el desarrollo económico con un enfoque sostenible.,18.79,sistema de transporte
1670,PU.E3.3,2,estrategia transversal infraestructura: mejorar los sistemas de transporte e infraestructura carretera y productiva que fomenten el desarrollo económico con un enfoque sostenible.,12.5,enfoque
1671,PU.E3.3,2,estrategia transversal infraestructura: mejorar los sistemas de transporte e infraestructura carretera y productiva que fomenten el desarrollo económico con un enfoque sostenible.,10.8,carretera
1672,PU.E3.3,2,estrategia transversal infraestructura: mejorar los sistemas de transporte e infraestructura carretera y productiva que fomenten el desarrollo económico con un enfoque sostenible.,7.59,estrategia
1673,PU.E3.4,2,estrategia transversal pueblos originarios: instrumentar mecanismos que propicien el desarrollo de los sectores productivos de los pueblos indígenas.,28.29,mecanismo
1674,PU.E3.4,2,estrategia transversal pueblos originarios: instrumentar mecanismos que propicien el desarrollo de los sectores productivos de los pueblos indígenas.,17.6,sector productivo
1675,PU.E3.4,2,estrategia transversal pueblos originarios: instrumentar mecanismos que propicien el desarrollo de los sectores productivos de los pueblos indígenas.,17.1,pueblo indígena
1676,PU.E3.4,2,estrategia transversal pueblos originarios: instrumentar mecanismos que propicien el desarrollo de los sectores productivos de los pueblos indígenas.,14.69,desarrollo
1677,PU.E3.4,2,estrategia transversal pueblos originarios: instrumentar mecanismos que propicien el desarrollo de los sectores productivos de los pueblos indígenas.,11.69,estrategia
