,id,group,description,lemma,score
2824,AG1.5.1,3,"1.- fortalecer el tejido social y brindar atención de calidad, cercana y certera, a la población que habita en zonas de pobreza en el estado, mediante la construcción de inmuebles equipados que provean a la población objetivo de servicios integrales y talleres de orientación para impulsar las capacidades personales, la sana convivencia y la calidad en el desarrollo humano.",capacidad,4.4
2825,AG1.5.1,3,"1.- fortalecer el tejido social y brindar atención de calidad, cercana y certera, a la población que habita en zonas de pobreza en el estado, mediante la construcción de inmuebles equipados que provean a la población objetivo de servicios integrales y talleres de orientación para impulsar las capacidades personales, la sana convivencia y la calidad en el desarrollo humano.",desarrollo humano,4.09
2826,AG1.5.1,3,"1.- fortalecer el tejido social y brindar atención de calidad, cercana y certera, a la población que habita en zonas de pobreza en el estado, mediante la construcción de inmuebles equipados que provean a la población objetivo de servicios integrales y talleres de orientación para impulsar las capacidades personales, la sana convivencia y la calidad en el desarrollo humano.",servicio,3.2
2827,AG1.5.1,3,"1.- fortalecer el tejido social y brindar atención de calidad, cercana y certera, a la población que habita en zonas de pobreza en el estado, mediante la construcción de inmuebles equipados que provean a la población objetivo de servicios integrales y talleres de orientación para impulsar las capacidades personales, la sana convivencia y la calidad en el desarrollo humano.",equipado,2.7
2828,AG1.5.1,3,"1.- fortalecer el tejido social y brindar atención de calidad, cercana y certera, a la población que habita en zonas de pobreza en el estado, mediante la construcción de inmuebles equipados que provean a la población objetivo de servicios integrales y talleres de orientación para impulsar las capacidades personales, la sana convivencia y la calidad en el desarrollo humano.",tejido,2.29
2829,AG1.6.1,3,1. mejorar las condiciones de las instalaciones de escuelas públicas de educación básica en el estado.,educación,24.29
2830,AG1.6.1,3,1. mejorar las condiciones de las instalaciones de escuelas públicas de educación básica en el estado.,situación,23.39
2831,AG1.6.1,3,1. mejorar las condiciones de las instalaciones de escuelas públicas de educación básica en el estado.,escuela pública,22.0
2832,AG1.6.1,3,1. mejorar las condiciones de las instalaciones de escuelas públicas de educación básica en el estado.,apresto,15.3
2833,AG1.6.1,3,1. mejorar las condiciones de las instalaciones de escuelas públicas de educación básica en el estado.,estado,10.3
2834,AG1.6.1,3,1. mejorar las condiciones de las instalaciones de escuelas públicas de educación básica en el estado.,básico,4.4
2835,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",valor cívico,20.6
2836,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",niño,17.29
2837,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",identidad nacional,15.3
2838,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",moral,15.19
2839,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",arraigo,10.89
2840,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",convivencia,10.69
2841,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",social,4.59
2842,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",ecológico,4.19
2843,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",joven,0.3
2844,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",humano,0.3
2845,AG1.6.2,3,"2. promover en los niños y jóvenes los valores cívicos, éticos, morales, ecológicos y humanos, a través del arraigo e identidad nacional y la convivencia familiar y social.",doméstico,0.3
2846,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",exclusión social,15.6
2847,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",situación,14.5
2848,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",curso,13.19
2849,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",convivencia,12.6
2850,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",pobreza,10.0
2851,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",comunidad,8.89
2852,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",estudiante,8.8
2853,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",vulnerabilidad,8.69
2854,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",familia,6.09
2855,AG1.6.3,3,"3. promover entre los estudiantes y sus familias, que se encuentren en situación de vulnerabilidad pobreza o marginación, la sana convivencia a través de actividades educativas fuera de su comunidad.",derecho,1.0
2856,AG1.7.1,3,1. proteger la economía y calidad de vida de las familias en situación de pobreza.,calidad de vida,26.39
2857,AG1.7.1,3,1. proteger la economía y calidad de vida de las familias en situación de pobreza.,economía,24.5
2858,AG1.7.1,3,1. proteger la economía y calidad de vida de las familias en situación de pobreza.,situación,23.2
2859,AG1.7.1,3,1. proteger la economía y calidad de vida de las familias en situación de pobreza.,pobreza,17.7
2860,AG1.7.1,3,1. proteger la economía y calidad de vida de las familias en situación de pobreza.,familia,7.9
2861,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",carencia,17.6
2862,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",pueblo,15.69
2863,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",urgencia,15.69
2864,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",situación,14.69
2865,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",apoyo,13.89
2866,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",pobreza,12.0
2867,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",entrega,7.09
2868,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",en especie,1.5
2869,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",vulnerable,0.8
2870,AG1.8.1,3,"1. apoyar a la población vulnerable y en situación de pobreza, a través de la entrega de apoyos en especie para que atiendan sus carencias o necesidades emergentes.",emergente,0.6
2871,AG1.8.2,3,2. fomentar la eficiencia del servicio de calidad de las organizaciones de la sociedad civil.,eficiencia,27.7
2872,AG1.8.2,3,2. fomentar la eficiencia del servicio de calidad de las organizaciones de la sociedad civil.,organización,24.39
2873,AG1.8.2,3,2. fomentar la eficiencia del servicio de calidad de las organizaciones de la sociedad civil.,sociedad civil,20.1
2874,AG1.8.2,3,2. fomentar la eficiencia del servicio de calidad de las organizaciones de la sociedad civil.,servicio,13.89
2875,AG1.8.2,3,2. fomentar la eficiencia del servicio de calidad de las organizaciones de la sociedad civil.,calidad,13.5
2876,AG1.9.1,3,1. garantizar los derechos sociales para dignificar la vida de las personas que se encuentren en situación de pobreza.,derecho social,33.79
2877,AG1.9.1,3,1. garantizar los derechos sociales para dignificar la vida de las personas que se encuentren en situación de pobreza.,situación,25.79
2878,AG1.9.1,3,1. garantizar los derechos sociales para dignificar la vida de las personas que se encuentren en situación de pobreza.,pobreza,15.39
2879,AG1.9.1,3,1. garantizar los derechos sociales para dignificar la vida de las personas que se encuentren en situación de pobreza.,comportamiento,13.3
2880,AG1.9.1,3,1. garantizar los derechos sociales para dignificar la vida de las personas que se encuentren en situación de pobreza.,persona,11.39
2881,AG1.9.2,3,2. capacitar personas en condiciones de vulnerabilidad para mejorar su calidad de vida.,calidad de vida,36.09
2882,AG1.9.2,3,2. capacitar personas en condiciones de vulnerabilidad para mejorar su calidad de vida.,vulnerabilidad,23.39
